Player1,Player2,Shared Seasons
Julio Urias ,Pedro Baez,1
Julio Urias ,Phil Bickford ,1
Julio Urias ,Ross Stripling,1
Julio Urias ,Ryan Brasier,1
Julio Urias ,Ryan Pepiot ,1
Julio Urias ,Ryan Yarbrough,1
Julio Urias ,Scott Alexander ,1
Julio Urias ,Shelby Miller ,1
Julio Urias ,Tayler Scott,1
Julio Urias ,Terrance Gore ,1
Julio Urias ,Trayce Thompson ,1
Julio Urias ,Tyler Cyr ,1
Julio Urias ,Tyson Miller,1
Julio Urias ,Walker Buehler,1
Julio Urias ,Wander Suero,1
Julio Urias ,Yency Almonte ,1
Julio Urias ,Yonny Hernandez ,1
Julio Urias ,Zach McKinstry,1
Julio Urias,Kristopher Negron,1
Julio Urias,Kyle Garlick ,1
Julio Urias,Louis Coleman,1
Julio Urias,Luis Avilan,1
Julio Urias,Matt Beaty ,1
Julio Urias,Max Muncy,1
Julio Urias,Micah Johnson,1
Julio Urias,Mike Bolsinger ,1
Julio Urias,Nick Tepesch ,1
Julio Urias,Rob Segedin,1
Julio Urias,Rocky Gale ,1
Julio Urias,Russell Martin ,1
Julio Urias,Scott Alexander,1
Julio Urias,Scott Kazmir ,1
Julio Urias,Scott Van Slyke,1
Julio Urias,Tony Gonsolin,1
Julio Urias,Travis dArnaud ,1
Julio Urias,Trayce Thompson,1
Julio Urias,Tyler White,1
Julio Urias,Walker Buehler ,1
Julio Urias,Will Smith ,1
Julio Urias,Will Venable ,1
Julio Urias,Yasiel Puig,1
Julio Urias,Yasmani Grandal,1
Julio Urias,Zac Rosscup,1
Julio Urias,Zach Walters ,1
Julio Urias ,Keibert Ruiz,1
Julio Urias ,Kenta Maeda ,1
Julio Urias ,Kevin Pillar,1
Julio Urias ,Kevin Quackenbush ,1
Julio Urias ,Kike Hernandez,1
Julio Urias ,Kyle Farmer ,1
Julio Urias ,Logan Forsythe,1
Julio Urias ,Luis Avilan ,1
Julio Urias ,Luke Raley,1
Julio Urias ,Matt Beaty,1
Julio Urias ,Max Scherzer,1
Julio Urias ,Michael Grove ,1
Julio Urias ,Miguel Vargas ,1
Julio Urias ,Mike Freeman,1
Julio Urias ,Mike Kickham,1
Julio Urias ,Nate Jones,1
Julio Urias ,Neftali Feliz ,1
Julio Urias ,OKoyea Dickson,1
Julio Urias ,Pedro Baez,1
Julio Urias ,Reyes Moronta ,1
Julio Urias ,Rich Hill ,1
Julio Urias ,Rob Segedin ,1
Julio Urias ,Robbie Erlin,1
Julio Urias ,Ross Stripling,1
Julio Urias ,Ryan Pepiot ,1
Julio Urias ,Scott Alexander ,1
Julio Urias ,Scott Van Slyke ,1
Julio Urias ,Sergio Romo ,1
Julio Urias ,Sheldon Neuse ,1
Julio Urias ,Steven Souza Jr.,1
Julio Urias ,Tim Locastro,1
Julio Urias ,Tommy Kahnle,1
Julio Urias ,Tony Cingrani ,1
Julio Urias ,Tony Watson ,1
Julio Urias ,Tony Wolters,1
Julio Urias ,Trevor Bauer,1
Julio Urias ,Tyler Anderson,1
Julio Urias ,Victor Gonzalez ,1
Julio Urias ,Wilmer Font ,1
Julio Urias ,Yasiel Puig ,1
Julio Urias ,Yasmani Grandal ,1
Julio Urias ,Yefry Ramirez ,1
Julio Urias ,Yency Almonte ,1
Julio Urias ,Yoshi Tsutsugo,1
Julio Urias ,Yu Darvish,1
Julio Urias ,Zach Reks ,1
Justin Bruihl ,Kike Hernandez,1
Justin Bruihl ,Kolten Wong ,1
Justin Bruihl ,Kyle Hurt ,1
Justin Bruihl ,Lance Lynn,1
Justin Bruihl ,Luke Williams ,1
Justin Bruihl ,Max Muncy ,1
Justin Bruihl ,Michael Busch ,1
Justin Bruihl ,Michael Grove ,1
Justin Bruihl ,Miguel Rojas,1
Justin Bruihl ,Miguel Vargas ,1
Justin Bruihl ,Mookie Betts,1
Justin Bruihl ,Nick Robertson,1
Justin Bruihl ,Noah Syndergaard,1
Justin Bruihl ,Phil Bickford ,1
Justin Bruihl ,Ryan Brasier,1
Justin Bruihl ,Ryan Pepiot ,1
Justin Bruihl ,Ryan Yarbrough,1
Justin Bruihl ,Shelby Miller ,1
Justin Bruihl ,Tayler Scott,1
Justin Bruihl ,Tony Gonsolin ,1
Justin Bruihl ,Trayce Thompson ,1
Justin Bruihl ,Tyler Cyr ,1
Justin Bruihl ,Tyson Miller,1
Justin Bruihl ,Victor Gonzalez ,1
Justin Bruihl ,Wander Suero,1
Justin Bruihl ,Will Smith,1
Justin Bruihl ,Yency Almonte ,1
Justin Bruihl ,Yonny Hernandez ,1
Justin Bruihl ,Keibert Ruiz,1
Justin Bruihl ,Kenley Jansen ,1
Justin Bruihl ,Kevin Pillar,1
Justin Bruihl ,Kevin Quackenbush ,1
Justin Bruihl ,Luke Raley,1
Justin Bruihl ,Matt Beaty,1
Justin Bruihl ,Max Scherzer,1
Justin Bruihl ,Michael Grove ,1
Justin Bruihl ,Miguel Vargas ,1
Justin Bruihl ,Mike Kickham,1
Justin Bruihl ,Nate Jones,1
Justin Bruihl ,Neftali Feliz ,1
Justin Bruihl ,Reyes Moronta ,1
Justin Bruihl ,Robbie Erlin,1
Justin Bruihl ,Ryan Pepiot ,1
Justin Bruihl ,Scott Alexander ,1
Justin Bruihl ,Sheldon Neuse ,1
Justin Bruihl ,Steven Souza Jr.,1
Justin Bruihl ,Tommy Kahnle,1
Justin Bruihl ,Tony Wolters,1
Justin Bruihl ,Trayce Thompson ,1
Justin Bruihl ,Trevor Bauer,1
Justin Bruihl ,Tyler Anderson,1
Justin Bruihl ,Victor Gonzalez ,1
Justin Bruihl ,Yefry Ramirez ,1
Justin Bruihl ,Yency Almonte ,1
Justin Bruihl ,Yoshi Tsutsugo,1
Justin Bruihl ,Zach Reks ,1
Justin Ruggiano ,Justin Turner ,1
Justin Ruggiano ,Kenley Jansen ,1
Justin Ruggiano ,Kike Hernandez,1
Justin Ruggiano ,Luis Avilan ,1
Justin Ruggiano ,Mat Latos ,1
Justin Ruggiano ,Matt West ,1
Justin Ruggiano ,Mike Bolsinger,1
Justin Ruggiano ,Paco Rodriguez,1
Justin Ruggiano ,Pedro Baez,1
Justin Ruggiano ,Ronald Torreyes ,1
Justin Ruggiano ,Scott Baker ,1
Justin Ruggiano ,Scott Schebler,1
Justin Ruggiano ,Scott Van Slyke ,1
Justin Ruggiano ,Sergio Santos ,1
Justin Ruggiano ,Yasiel Puig ,1
Justin Ruggiano ,Yasmani Grandal ,1
Justin Ruggiano ,Yimi Garcia ,1
Justin Ruggiano ,Zach Lee,1
Justin Ruggiano ,Zack Greinke,1
Justin Turner,Kenley Jansen,1
Justin Turner,Kenta Maeda,1
Justin Turner,Kike Hernandez ,1
Justin Turner,Kyle Farmer,1
Justin Turner,Logan Forsythe ,1
Justin Turner,Manny Machado,1
Justin Turner,Matt Kemp,1
Justin Turner,Max Muncy,1
Justin Turner,Pat Venditte ,1
Justin Turner,Pedro Baez ,1
Justin Turner,Rich Hill,1
Justin Turner,Rocky Gale ,1
Justin Turner,Ross Stripling ,1
Justin Turner,Ryan Madson,1
Justin Turner,Scott Alexander,1
Justin Turner,Tim Locastro ,1
Justin Turner,Tony Cingrani,1
Justin Turner,Walker Buehler ,1
Justin Turner,Wilmer Font,1
Justin Turner,Yasiel Puig,1
Justin Turner,Yasmani Grandal,1
Justin Turner,Yimi Garcia,1
Justin Turner,Zac Rosscup,1
Justin Turner,Zach Neal,1
Justin Turner ,Keibert Ruiz,1
Justin Turner ,Luis Avilan ,1
Justin Turner ,Mat Latos ,1
Justin Turner ,Matt Beaty,1
Justin Turner ,Matt West ,1
Justin Turner ,Max Muncy ,1
Justin Turner ,Mike Bolsinger,1
Justin Turner ,Mitch White ,1
Justin Turner ,Mookie Betts,1
Justin Turner ,Paco Rodriguez,1
Justin Turner ,Ronald Torreyes ,1
Justin Turner ,Ross Stripling,1
Justin Turner ,Scott Alexander ,1
Justin Turner ,Scott Baker ,1
Justin Turner ,Scott Schebler,1
Justin Turner ,Scott Van Slyke ,1
Justin Turner ,Sergio Santos ,1
Justin Turner ,Terrance Gore ,1
Justin Turner ,Tony Gonsolin ,1
Justin Turner ,Victor Gonzalez ,1
Justin Turner ,Walker Buehler,1
Justin Turner ,Will Smith,1
Justin Turner ,Yasiel Puig ,1
Justin Turner ,Yasmani Grandal ,1
Justin Turner ,Yimi Garcia ,1
Justin Turner ,Zach Lee,1
Justin Turner ,Zach McKinstry,1
Justin Turner ,Zack Greinke,1
Justin Turner,Kristopher Negron,1
Justin Turner,Kyle Garlick ,1
Justin Turner,Louis Coleman,1
Justin Turner,Luis Avilan,1
Justin Turner,Matt Beaty ,1
Justin Turner,Max Muncy,1
Justin Turner,Micah Johnson,1
Justin Turner,Mike Bolsinger ,1
Justin Turner,Nick Tepesch ,1
Justin Turner,Rob Segedin,1
Justin Turner,Rocky Gale ,1
Justin Turner,Russell Martin ,1
Justin Turner,Scott Alexander,1
Justin Turner,Scott Kazmir ,1
Justin Turner,Scott Van Slyke,1
Justin Turner,Tony Gonsolin,1
Justin Turner,Travis dArnaud ,1
Justin Turner,Trayce Thompson,1
Justin Turner,Tyler White,1
Justin Turner,Walker Buehler ,1
Justin Turner,Will Smith ,1
Justin Turner,Will Venable ,1
Justin Turner,Yasiel Puig,1
Justin Turner,Yasmani Grandal,1
Justin Turner,Zac Rosscup,1
Justin Turner,Zach Walters ,1
Justin Turner ,Keibert Ruiz,1
Justin Turner ,Kenta Maeda ,1
Justin Turner ,Kevin Pillar,1
Justin Turner ,Kevin Quackenbush ,1
Justin Turner ,Kike Hernandez,1
Justin Turner ,Kyle Farmer ,1
Justin Turner ,Logan Forsythe,1
Justin Turner ,Luis Avilan ,1
Justin Turner ,Luke Raley,1
Justin Turner ,Matt Beaty,1
Justin Turner ,Max Scherzer,1
Justin Turner ,Michael Grove ,1
Justin Turner ,Miguel Vargas ,1
Justin Turner ,Mike Freeman,1
Justin Turner ,Mike Kickham,1
Justin Turner ,Nate Jones,1
Justin Turner ,Neftali Feliz ,1
Justin Turner ,OKoyea Dickson,1
Justin Turner ,Pedro Baez,1
Justin Turner ,Reyes Moronta ,1
Justin Turner ,Rich Hill ,1
Justin Turner ,Rob Segedin ,1
Justin Turner ,Robbie Erlin,1
Justin Turner ,Ross Stripling,1
Justin Turner ,Ryan Pepiot ,1
Justin Turner ,Scott Alexander ,1
Justin Turner ,Scott Van Slyke ,1
Justin Turner ,Sergio Romo ,1
Justin Turner ,Sheldon Neuse ,1
Justin Turner ,Steven Souza Jr.,1
Justin Turner ,Tim Locastro,1
Justin Turner ,Tommy Kahnle,1
Justin Turner ,Tony Cingrani ,1
Justin Turner ,Tony Watson ,1
Justin Turner ,Tony Wolters,1
Justin Turner ,Trevor Bauer,1
Justin Turner ,Tyler Anderson,1
Justin Turner ,Victor Gonzalez ,1
Justin Turner ,Wilmer Font ,1
Justin Turner ,Yasiel Puig ,1
Justin Turner ,Yasmani Grandal ,1
Justin Turner ,Yefry Ramirez ,1
Justin Turner ,Yency Almonte ,1
Justin Turner ,Yoshi Tsutsugo,1
Justin Turner ,Yu Darvish,1
Justin Turner ,Zach Reks ,1
Justin Wrobleski ,Kevin Kiermaier,1
Justin Wrobleski ,Kike Hernandez ,1
Justin Wrobleski ,Kyle Hurt,1
Justin Wrobleski ,Landon Knack ,1
Justin Wrobleski ,Max Muncy,1
Justin Wrobleski ,Michael Grove,1
Justin Wrobleski ,Michael Kopech ,1
Justin Wrobleski ,Michael Petersen ,1
Justin Wrobleski ,Miguel Rojas ,1
Justin Wrobleski ,Miguel Vargas,1
Justin Wrobleski ,Mookie Betts ,1
Justin Wrobleski ,Nabil Crismatt ,1
Justin Wrobleski ,Nick Ahmed ,1
Justin Wrobleski ,Nick Ramirez ,1
Justin Wrobleski ,Ricky Vanasco,1
Justin Wrobleski ,River Ryan ,1
Justin Wrobleski ,Ryan Brasier ,1
Justin Wrobleski ,Ryan Yarbrough ,1
Justin Wrobleski ,Shohei Ohtani,1
Justin Wrobleski ,Taylor Trammell,1
Justin Wrobleski ,Teoscar Hernandez,1
Justin Wrobleski ,Tommy Edman,1
Justin Wrobleski ,Tyler Glasnow,1
Justin Wrobleski ,Walker Buehler ,1
Justin Wrobleski ,Will Smith ,1
Justin Wrobleski ,Yohan Ramirez,1
Justin Wrobleski ,Yoshinobu Yamamoto ,1
Justin Wrobleski ,Zach Logue ,1
Keibert Ruiz,Kenley Jansen ,1
Keibert Ruiz,Kike Hernandez,1
Keibert Ruiz,Matt Beaty,1
Keibert Ruiz,Max Muncy ,1
Keibert Ruiz,Mitch White ,1
Keibert Ruiz,Mookie Betts,1
Keibert Ruiz,Pedro Baez,1
Keibert Ruiz,Ross Stripling,1
Keibert Ruiz,Scott Alexander ,1
Keibert Ruiz,Terrance Gore ,1
Keibert Ruiz,Tony Gonsolin ,1
Keibert Ruiz,Victor Gonzalez ,1
Keibert Ruiz,Walker Buehler,1
Keibert Ruiz,Will Smith,1
Keibert Ruiz,Zach McKinstry,1
Keibert Ruiz,Kenley Jansen ,1
Keibert Ruiz,Kevin Quackenbush ,1
Keibert Ruiz,Luke Raley,1
Keibert Ruiz,Matt Beaty,1
Keibert Ruiz,Max Muncy ,1
Keibert Ruiz,Max Scherzer,1
Keibert Ruiz,Mike Kickham,1
Keibert Ruiz,Mitch White ,1
Keibert Ruiz,Mookie Betts,1
Keibert Ruiz,Nate Jones,1
Keibert Ruiz,Neftali Feliz ,1
Keibert Ruiz,Phil Bickford ,1
Keibert Ruiz,Scott Alexander ,1
Keibert Ruiz,Shane Greene,1
Keibert Ruiz,Sheldon Neuse ,1
Keibert Ruiz,Steven Souza Jr.,1
Keibert Ruiz,Tony Gonsolin ,1
Keibert Ruiz,Trea Turner ,1
Keibert Ruiz,Trevor Bauer,1
Keibert Ruiz,Victor Gonzalez ,1
Keibert Ruiz,Walker Buehler,1
Keibert Ruiz,Will Smith,1
Keibert Ruiz,Yefry Ramirez ,1
Keibert Ruiz,Yoshi Tsutsugo,1
Keibert Ruiz,Zach McKinstry,1
Keibert Ruiz,Zach Reks ,1
Kenley Jansen,Kenta Maeda,1
Kenley Jansen,Kike Hernandez ,1
Kenley Jansen,Kyle Farmer,1
Kenley Jansen,Logan Forsythe ,1
Kenley Jansen,Manny Machado,1
Kenley Jansen,Matt Kemp,1
Kenley Jansen,Max Muncy,1
Kenley Jansen,Pat Venditte ,1
Kenley Jansen,Pedro Baez ,1
Kenley Jansen,Rich Hill,1
Kenley Jansen,Rocky Gale ,1
Kenley Jansen,Ross Stripling ,1
Kenley Jansen,Ryan Madson,1
Kenley Jansen,Scott Alexander,1
Kenley Jansen,Tim Locastro ,1
Kenley Jansen,Tony Cingrani,1
Kenley Jansen,Walker Buehler ,1
Kenley Jansen,Wilmer Font,1
Kenley Jansen,Yasiel Puig,1
Kenley Jansen,Yasmani Grandal,1
Kenley Jansen,Yimi Garcia,1
Kenley Jansen,Zac Rosscup,1
Kenley Jansen,Zach Neal,1
Kenley Jansen ,Luis Avilan ,1
Kenley Jansen ,Mat Latos ,1
Kenley Jansen ,Matt Beaty,1
Kenley Jansen ,Matt West ,1
Kenley Jansen ,Max Muncy ,1
Kenley Jansen ,Mike Bolsinger,1
Kenley Jansen ,Mitch White ,1
Kenley Jansen ,Mookie Betts,1
Kenley Jansen ,Paco Rodriguez,1
Kenley Jansen ,Ronald Torreyes ,1
Kenley Jansen ,Ross Stripling,1
Kenley Jansen ,Scott Alexander ,1
Kenley Jansen ,Scott Baker ,1
Kenley Jansen ,Scott Schebler,1
Kenley Jansen ,Scott Van Slyke ,1
Kenley Jansen ,Sergio Santos ,1
Kenley Jansen ,Terrance Gore ,1
Kenley Jansen ,Tony Gonsolin ,1
Kenley Jansen ,Victor Gonzalez ,1
Kenley Jansen ,Walker Buehler,1
Kenley Jansen ,Will Smith,1
Kenley Jansen ,Yasiel Puig ,1
Kenley Jansen ,Yasmani Grandal ,1
Kenley Jansen ,Yimi Garcia ,1
Kenley Jansen ,Zach Lee,1
Kenley Jansen ,Zach McKinstry,1
Kenley Jansen ,Zack Greinke,1
Kenley Jansen,Kristopher Negron,1
Kenley Jansen,Kyle Garlick ,1
Kenley Jansen,Louis Coleman,1
Kenley Jansen,Luis Avilan,1
Kenley Jansen,Matt Beaty ,1
Kenley Jansen,Max Muncy,1
Kenley Jansen,Micah Johnson,1
Kenley Jansen,Mike Bolsinger ,1
Kenley Jansen,Nick Tepesch ,1
Kenley Jansen,Rob Segedin,1
Kenley Jansen,Rocky Gale ,1
Kenley Jansen,Russell Martin ,1
Kenley Jansen,Scott Alexander,1
Kenley Jansen,Scott Kazmir ,1
Kenley Jansen,Scott Van Slyke,1
Kenley Jansen,Tony Gonsolin,1
Kenley Jansen,Travis dArnaud ,1
Kenley Jansen,Trayce Thompson,1
Kenley Jansen,Tyler White,1
Kenley Jansen,Walker Buehler ,1
Kenley Jansen,Will Smith ,1
Kenley Jansen,Will Venable ,1
Kenley Jansen,Yasiel Puig,1
Kenley Jansen,Yasmani Grandal,1
Kenley Jansen,Zac Rosscup,1
Kenley Jansen,Zach Walters ,1
Kenley Jansen ,Kenta Maeda ,1
Kenley Jansen ,Kevin Quackenbush ,1
Kenley Jansen ,Kike Hernandez,1
Kenley Jansen ,Kyle Farmer ,1
Kenley Jansen ,Logan Forsythe,1
Kenley Jansen ,Luis Avilan ,1
Kenley Jansen ,Luke Raley,1
Kenley Jansen ,Matt Beaty,1
Kenley Jansen ,Max Muncy ,1
Kenley Jansen ,Max Scherzer,1
Kenley Jansen ,Mike Freeman,1
Kenley Jansen ,Mike Kickham,1
Kenley Jansen ,Mitch White ,1
Kenley Jansen ,Mookie Betts,1
Kenley Jansen ,Nate Jones,1
Kenley Jansen ,Neftali Feliz ,1
Kenley Jansen ,OKoyea Dickson,1
Kenley Jansen ,Pedro Baez,1
Kenley Jansen ,Phil Bickford ,1
Kenley Jansen ,Rich Hill ,1
Kenley Jansen ,Rob Segedin ,1
Kenley Jansen ,Ross Stripling,1
Kenley Jansen ,Scott Alexander ,1
Kenley Jansen ,Scott Van Slyke ,1
Kenley Jansen ,Sergio Romo ,1
Kenley Jansen ,Shane Greene,1
Kenley Jansen ,Sheldon Neuse ,1
Kenley Jansen ,Steven Souza Jr.,1
Kenley Jansen ,Tim Locastro,1
Kenley Jansen ,Tony Cingrani ,1
Kenley Jansen ,Tony Gonsolin ,1
Kenley Jansen ,Tony Watson ,1
Kenley Jansen ,Trayce Thompson ,1
Kenley Jansen ,Trea Turner ,1
Kenley Jansen ,Trevor Bauer,1
Kenley Jansen ,Victor Gonzalez ,1
Kenley Jansen ,Will Smith,1
Kenley Jansen ,Wilmer Font ,1
Kenley Jansen ,Yasiel Puig ,1
Kenley Jansen ,Yasmani Grandal ,1
Kenley Jansen ,Yefry Ramirez ,1
Kenley Jansen ,Yoshi Tsutsugo,1
Kenley Jansen ,Yu Darvish,1
Kenley Jansen ,Zach McKinstry,1
Kenley Jansen ,Zach Reks ,1
Kenta Maeda,Kike Hernandez ,1
Kenta Maeda,Kyle Farmer,1
Kenta Maeda,Logan Forsythe ,1
Kenta Maeda,Manny Machado,1
Kenta Maeda,Matt Kemp,1
Kenta Maeda,Max Muncy,1
Kenta Maeda,Pat Venditte ,1
Kenta Maeda,Pedro Baez ,1
Kenta Maeda,Rich Hill,1
Kenta Maeda,Rocky Gale ,1
Kenta Maeda,Ross Stripling ,1
Kenta Maeda,Ryan Madson,1
Kenta Maeda,Scott Alexander,1
Kenta Maeda,Tim Locastro ,1
Kenta Maeda,Tony Cingrani,1
Kenta Maeda,Walker Buehler ,1
Kenta Maeda,Wilmer Font,1
Kenta Maeda,Yasiel Puig,1
Kenta Maeda,Yasmani Grandal,1
Kenta Maeda,Yimi Garcia,1
Kenta Maeda,Zac Rosscup,1
Kenta Maeda,Zach Neal,1
Kenta Maeda,Kristopher Negron,1
Kenta Maeda,Kyle Garlick ,1
Kenta Maeda,Louis Coleman,1
Kenta Maeda,Luis Avilan,1
Kenta Maeda,Matt Beaty ,1
Kenta Maeda,Max Muncy,1
Kenta Maeda,Micah Johnson,1
Kenta Maeda,Mike Bolsinger ,1
Kenta Maeda,Nick Tepesch ,1
Kenta Maeda,Rob Segedin,1
Kenta Maeda,Rocky Gale ,1
Kenta Maeda,Russell Martin ,1
Kenta Maeda,Scott Alexander,1
Kenta Maeda,Scott Kazmir ,1
Kenta Maeda,Scott Van Slyke,1
Kenta Maeda,Tony Gonsolin,1
Kenta Maeda,Travis dArnaud ,1
Kenta Maeda,Trayce Thompson,1
Kenta Maeda,Tyler White,1
Kenta Maeda,Walker Buehler ,1
Kenta Maeda,Will Smith ,1
Kenta Maeda,Will Venable ,1
Kenta Maeda,Yasiel Puig,1
Kenta Maeda,Yasmani Grandal,1
Kenta Maeda,Zac Rosscup,1
Kenta Maeda,Zach Walters ,1
Kenta Maeda ,Kike Hernandez,1
Kenta Maeda ,Kyle Farmer ,1
Kenta Maeda ,Logan Forsythe,1
Kenta Maeda ,Luis Avilan ,1
Kenta Maeda ,Mike Freeman,1
Kenta Maeda ,OKoyea Dickson,1
Kenta Maeda ,Pedro Baez,1
Kenta Maeda ,Rich Hill ,1
Kenta Maeda ,Rob Segedin ,1
Kenta Maeda ,Ross Stripling,1
Kenta Maeda ,Scott Van Slyke ,1
Kenta Maeda ,Sergio Romo ,1
Kenta Maeda ,Tim Locastro,1
Kenta Maeda ,Tony Cingrani ,1
Kenta Maeda ,Tony Watson ,1
Kenta Maeda ,Trayce Thompson ,1
Kenta Maeda ,Walker Buehler,1
Kenta Maeda ,Wilmer Font ,1
Kenta Maeda ,Yasiel Puig ,1
Kenta Maeda ,Yasmani Grandal ,1
Kenta Maeda ,Yu Darvish,1
Kevin Kiermaier,Kike Hernandez ,1
Kevin Kiermaier,Kyle Hurt,1
Kevin Kiermaier,Landon Knack ,1
Kevin Kiermaier,Max Muncy,1
Kevin Kiermaier,Michael Grove,1
Kevin Kiermaier,Michael Kopech ,1
Kevin Kiermaier,Michael Petersen ,1
Kevin Kiermaier,Miguel Rojas ,1
Kevin Kiermaier,Miguel Vargas,1
Kevin Kiermaier,Mookie Betts ,1
Kevin Kiermaier,Nabil Crismatt ,1
Kevin Kiermaier,Nick Ahmed ,1
Kevin Kiermaier,Nick Ramirez ,1
Kevin Kiermaier,Ricky Vanasco,1
Kevin Kiermaier,River Ryan ,1
Kevin Kiermaier,Ryan Brasier ,1
Kevin Kiermaier,Ryan Yarbrough ,1
Kevin Kiermaier,Shohei Ohtani,1
Kevin Kiermaier,Taylor Trammell,1
Kevin Kiermaier,Teoscar Hernandez,1
Kevin Kiermaier,Tommy Edman,1
Kevin Kiermaier,Tyler Glasnow,1
Kevin Kiermaier,Walker Buehler ,1
Kevin Kiermaier,Will Smith ,1
Kevin Kiermaier,Yohan Ramirez,1
Kevin Kiermaier,Yoshinobu Yamamoto ,1
Kevin Kiermaier,Zach Logue ,1
Kevin Pillar,Max Muncy ,1
Kevin Pillar,Michael Grove ,1
Kevin Pillar,Miguel Vargas ,1
Kevin Pillar,Mitch White ,1
Kevin Pillar,Mookie Betts,1
Kevin Pillar,Phil Bickford ,1
Kevin Pillar,Reyes Moronta ,1
Kevin Pillar,Robbie Erlin,1
Kevin Pillar,Ryan Pepiot ,1
Kevin Pillar,Shane Greene,1
Kevin Pillar,Tommy Kahnle,1
Kevin Pillar,Tony Gonsolin ,1
Kevin Pillar,Tony Wolters,1
Kevin Pillar,Trayce Thompson ,1
Kevin Pillar,Trea Turner ,1
Kevin Pillar,Tyler Anderson,1
Kevin Pillar,Walker Buehler,1
Kevin Pillar,Will Smith,1
Kevin Pillar,Yency Almonte ,1
Kevin Pillar,Zach McKinstry,1
Kevin Quackenbush ,Luke Raley,1
Kevin Quackenbush ,Matt Beaty,1
Kevin Quackenbush ,Max Muncy ,1
Kevin Quackenbush ,Max Scherzer,1
Kevin Quackenbush ,Mike Kickham,1
Kevin Quackenbush ,Mitch White ,1
Kevin Quackenbush ,Mookie Betts,1
Kevin Quackenbush ,Nate Jones,1
Kevin Quackenbush ,Neftali Feliz ,1
Kevin Quackenbush ,Phil Bickford ,1
Kevin Quackenbush ,Scott Alexander ,1
Kevin Quackenbush ,Shane Greene,1
Kevin Quackenbush ,Sheldon Neuse ,1
Kevin Quackenbush ,Steven Souza Jr.,1
Kevin Quackenbush ,Tony Gonsolin ,1
Kevin Quackenbush ,Trea Turner ,1
Kevin Quackenbush ,Trevor Bauer,1
Kevin Quackenbush ,Victor Gonzalez ,1
Kevin Quackenbush ,Walker Buehler,1
Kevin Quackenbush ,Will Smith,1
Kevin Quackenbush ,Yefry Ramirez ,1
Kevin Quackenbush ,Yoshi Tsutsugo,1
Kevin Quackenbush ,Zach McKinstry,1
Kevin Quackenbush ,Zach Reks ,1
Kike Hernandez ,Kyle Farmer,1
Kike Hernandez ,Logan Forsythe ,1
Kike Hernandez ,Manny Machado,1
Kike Hernandez ,Matt Kemp,1
Kike Hernandez ,Max Muncy,1
Kike Hernandez ,Pat Venditte ,1
Kike Hernandez ,Pedro Baez ,1
Kike Hernandez ,Rich Hill,1
Kike Hernandez ,Rocky Gale ,1
Kike Hernandez ,Ross Stripling ,1
Kike Hernandez ,Ryan Madson,1
Kike Hernandez ,Scott Alexander,1
Kike Hernandez ,Tim Locastro ,1
Kike Hernandez ,Tony Cingrani,1
Kike Hernandez ,Walker Buehler ,1
Kike Hernandez ,Wilmer Font,1
Kike Hernandez ,Yasiel Puig,1
Kike Hernandez ,Yasmani Grandal,1
Kike Hernandez ,Yimi Garcia,1
Kike Hernandez ,Zac Rosscup,1
Kike Hernandez ,Zach Neal,1
Kike Hernandez,Kolten Wong ,1
Kike Hernandez,Kyle Hurt ,1
Kike Hernandez,Lance Lynn,1
Kike Hernandez,Luis Avilan ,1
Kike Hernandez,Luke Williams ,1
Kike Hernandez,Mat Latos ,1
Kike Hernandez,Matt Beaty,1
Kike Hernandez,Matt West ,1
Kike Hernandez,Michael Busch ,1
Kike Hernandez,Michael Grove ,1
Kike Hernandez,Miguel Rojas,1
Kike Hernandez,Miguel Vargas ,1
Kike Hernandez,Mike Bolsinger,1
Kike Hernandez,Mitch White ,1
Kike Hernandez,Nick Robertson,1
Kike Hernandez,Noah Syndergaard,1
Kike Hernandez,Paco Rodriguez,1
Kike Hernandez,Phil Bickford ,1
Kike Hernandez,Ronald Torreyes ,1
Kike Hernandez,Ross Stripling,1
Kike Hernandez,Ryan Brasier,1
Kike Hernandez,Ryan Pepiot ,1
Kike Hernandez,Ryan Yarbrough,1
Kike Hernandez,Scott Alexander ,1
Kike Hernandez,Scott Baker ,1
Kike Hernandez,Scott Schebler,1
Kike Hernandez,Scott Van Slyke ,1
Kike Hernandez,Sergio Santos ,1
Kike Hernandez,Shelby Miller ,1
Kike Hernandez,Tayler Scott,1
Kike Hernandez,Terrance Gore ,1
Kike Hernandez,Trayce Thompson ,1
Kike Hernandez,Tyler Cyr ,1
Kike Hernandez,Tyson Miller,1
Kike Hernandez,Walker Buehler,1
Kike Hernandez,Wander Suero,1
Kike Hernandez,Yasiel Puig ,1
Kike Hernandez,Yasmani Grandal ,1
Kike Hernandez,Yency Almonte ,1
Kike Hernandez,Yimi Garcia ,1
Kike Hernandez,Yonny Hernandez ,1
Kike Hernandez,Zach Lee,1
Kike Hernandez,Zach McKinstry,1
Kike Hernandez,Zack Greinke,1
Kike Hernandez ,Kristopher Negron,1
Kike Hernandez ,Kyle Garlick ,1
Kike Hernandez ,Louis Coleman,1
Kike Hernandez ,Luis Avilan,1
Kike Hernandez ,Matt Beaty ,1
Kike Hernandez ,Max Muncy,1
Kike Hernandez ,Micah Johnson,1
Kike Hernandez ,Mike Bolsinger ,1
